job_name,submit_time,task_name,instance_num,task_duration,plan_cpu,plan_mem,plan_gpu,gpu_type,communicate_count,communicate_size,decline,preq,children,qualified
google_796037227562,361,instance_796037227562_24062,1,6,500,7,180,MISC,2,401,30,,,
google_751510677348,229,instance_751510677348_8434,1,17,500,7,80,MISC,1,99,78,,,
google_381978799502,350,instance_381978799502_3909,1,13,500,7,190,MISC,1,63,24,,,
google_330587225433,194,instance_330587225433_16,1,8,500,8,60,MISC,3,720,75,,,
google_39516992187,36,instance_39516992187_577,1,13,500,7,140,MISC,3,1011,79,,,
google_260289665763,53,instance_260289665763_2008,1,7,500,7,80,MISC,0,146,17,,,
google_284637788259,464,instance_284637788259_961,1,14,500,7,150,MISC,1,88,60,,,
google_6553469671,1017,instance_6553469671_42,1,18,700,7,120,MISC,4,1082,9,,,
google_300864160201,327,instance_300864160201_202,1,11,600,7,160,MISC,2,85,23,,,
google_122697038507,664,instance_122697038507_6795,1,20,500,7,60,MISC,3,102,23,,,
google_784634965149,451,instance_784634965149_407,1,10,500,7,120,MISC,4,371,18,,,
google_25911621841,1080,instance_25911621841_3030,1,17,500,7,50,MISC,1,113,95,,,
google_294544747384,274,instance_294544747384_449,1,15,500,7,90,MISC,1,86,77,,,
google_284397977879,652,instance_284397977879_10301,1,6,500,7,70,MISC,3,198,81,,,
google_313624467410,483,instance_313624467410_3341,1,19,500,8,160,MISC,1,162,88,,,
google_346556401280,303,instance_346556401280_9860,1,19,700,8,160,MISC,0,141,29,,,
google_751510677348,229,instance_751510677348_14479,1,9,500,7,190,MISC,1,44,45,,,
google_322066611026,631,instance_322066611026_29,1,16,600,7,180,MISC,1,91,45,,,
google_67769965280,645,instance_67769965280_726,1,8,1300,10,150,MISC,2,287,9,,,
google_755686677250,621,instance_755686677250_3957,1,5,500,7,110,MISC,2,349,35,,,
google_755686677250,621,instance_755686677250_7441,1,8,500,7,190,MISC,1,118,93,,,
google_330587225433,194,instance_330587225433_16,1,11,500,8,170,MISC,0,103,57,,,
google_63256601796,1040,instance_63256601796_1075,1,5,500,7,160,MISC,0,199,46,,,
google_491881218800,549,instance_491881218800_254,1,7,500,8,140,MISC,1,39,25,,,
google_300849357479,177,instance_300849357479_1820,1,20,600,7,70,MISC,1,27,11,,,
google_221495415010,7,instance_221495415010_1530,1,11,500,7,60,MISC,2,320,20,,,
google_236368116431,966,instance_236368116431_97204,1,16,500,7,190,MISC,1,138,75,,,
google_260725669813,10,instance_260725669813_148,1,8,500,7,140,MISC,1,201,10,,,
google_382097962345,361,instance_382097962345_417,1,6,500,7,110,MISC,2,323,39,,,
google_222221471174,302,instance_222221471174_322,1,15,500,7,100,MISC,0,324,31,,,
google_122697038507,835,instance_122697038507_4788,1,9,500,7,180,MISC,2,95,23,,,
google_755686677250,621,instance_755686677250_3292,1,11,500,7,160,MISC,2,134,55,,,
google_236368116431,903,instance_236368116431_89393,1,22,500,7,40,MISC,2,241,25,,,
google_20754560042,902,instance_20754560042_2542,1,9,400,7,60,MISC,0,95,42,,,
google_346556401280,303,instance_346556401280_517,1,11,700,8,90,MISC,5,205,27,,,
google_116646838687,154,instance_116646838687_17,1,13,500,8,60,MISC,4,617,22,,,
google_294470514509,577,instance_294470514509_216,1,6,900,8,100,MISC,0,22,21,,,
google_361048929605,83,instance_361048929605_2804,1,14,500,7,60,MISC,3,156,85,,,
google_12983065531,165,instance_12983065531_378,1,10,800,7,90,MISC,1,253,55,,,
google_294544747384,274,instance_294544747384_1022,1,7,500,7,150,MISC,0,70,81,,,
google_35039732574,755,instance_35039732574_3702,1,10,400,7,190,MISC,4,1395,45,,,
google_788034524199,234,instance_788034524199_1995,1,11,500,8,110,MISC,0,92,52,,,
google_471566617828,366,instance_471566617828_7740,1,13,500,7,150,MISC,3,497,70,,,
google_198451272245,134,instance_198451272245_181,1,19,500,8,80,MISC,4,279,16,,,
google_36195151947,286,instance_36195151947_6917,1,15,500,7,190,MISC,1,59,40,,,
google_326995662958,1066,instance_326995662958_86742,1,10,500,7,190,MISC,2,162,82,,,
google_55653690268,226,instance_55653690268_896,1,21,600,7,40,MISC,1,132,33,,,
google_221495648196,6,instance_221495648196_1547,1,16,500,7,150,MISC,1,72,9,,,
google_326995662958,1066,instance_326995662958_64411,1,5,500,7,80,MISC,0,111,86,,,
google_299995986371,1105,instance_299995986371_32444,1,6,500,7,150,MISC,2,697,62,,,
google_796037227562,361,instance_796037227562_25270,1,8,500,7,90,MISC,5,3131,54,,,
google_237301564544,1078,instance_237301564544_1122,1,6,500,7,120,MISC,1,281,42,,,
google_755686677250,621,instance_755686677250_1171,1,11,500,7,90,MISC,1,74,58,,,
google_128073966478,49,instance_128073966478_2432,1,9,500,7,160,MISC,1,63,78,,,
google_17305772683,673,instance_17305772683_2843,1,21,900,11,40,MISC,2,238,20,,,
google_116646838687,983,instance_116646838687_17,1,11,500,8,40,MISC,0,92,32,,,
google_18257405825,573,instance_18257405825_59,1,8,500,8,80,MISC,1,192,7,,,
google_105142593258,290,instance_105142593258_516,1,21,500,7,110,MISC,1,386,24,,,
google_376863375062,222,instance_376863375062_168,1,11,500,7,200,MISC,2,720,23,,,
google_755686677250,621,instance_755686677250_9333,1,6,500,7,90,MISC,1,287,60,,,
google_312211473855,329,instance_312211473855_13661,1,6,500,7,170,MISC,1,297,96,,,
google_460275289354,217,instance_460275289354_413,1,14,600,14,110,MISC,1,70,58,,,
google_260289665763,792,instance_260289665763_974,1,11,500,7,50,MISC,2,224,9,,,
google_455072692024,459,instance_455072692024_613,1,13,600,7,140,MISC,1,41,7,,,
google_796037227562,361,instance_796037227562_24931,1,17,500,7,120,MISC,2,308,80,,,
google_116646838687,983,instance_116646838687_17,1,14,500,8,50,MISC,2,247,44,,,
google_796037227562,361,instance_796037227562_10235,1,17,500,7,150,MISC,2,219,95,,,
google_328360358570,1109,instance_328360358570_123,1,15,1300,9,160,MISC,1,358,87,,,
google_299950238673,214,instance_299950238673_5537,1,14,500,7,140,MISC,3,451,90,,,
google_795842128488,294,instance_795842128488_409,1,7,500,7,50,MISC,3,419,47,,,
google_368969043652,1011,instance_368969043652_482,1,11,500,8,90,MISC,2,325,41,,,
google_793077145663,408,instance_793077145663_1004,1,10,500,8,80,MISC,2,151,38,,,
google_784488673642,576,instance_784488673642_12457,1,12,500,8,120,MISC,1,160,68,,,
google_36376035925,843,instance_36376035925_2272,1,10,600,7,180,MISC,0,41,6,,,
google_39516997747,783,instance_39516997747_882,1,13,500,7,120,MISC,0,88,72,,,
google_280991165603,1086,instance_280991165603_1678,1,10,600,7,80,MISC,1,47,11,,,
google_348020181306,1093,instance_348020181306_5,1,12,400,8,130,MISC,3,819,43,,,
google_324708383074,982,instance_324708383074_32213,1,10,500,7,110,MISC,0,133,50,,,
google_261561510320,449,instance_261561510320_360,1,18,600,7,150,MISC,3,392,7,,,
google_383174347137,464,instance_383174347137_1069,1,9,500,7,200,MISC,1,258,57,,,
google_25911621841,672,instance_25911621841_5439,1,14,500,7,180,MISC,0,341,71,,,
google_788034524199,234,instance_788034524199_1478,1,13,500,8,170,MISC,3,167,58,,,
google_18257403119,297,instance_18257403119_764,1,10,600,7,170,MISC,3,456,20,,,
google_498620479395,986,instance_498620479395_376,1,16,600,8,80,MISC,3,257,63,,,
google_116646838687,983,instance_116646838687_17,1,19,500,8,70,MISC,2,469,27,,,
google_322792263324,823,instance_322792263324_43,1,15,2000,32,130,MISC,1,166,91,,,
google_236368116431,903,instance_236368116431_47026,1,20,500,7,90,MISC,2,382,40,,,
google_755686677250,621,instance_755686677250_9573,1,10,500,7,190,MISC,1,164,63,,,
google_128073966478,49,instance_128073966478_3792,1,19,500,7,110,MISC,0,89,49,,,
google_25911621841,1080,instance_25911621841_1207,1,18,500,7,130,MISC,1,66,82,,,
google_783476663253,164,instance_783476663253_308,1,15,500,7,80,MISC,2,1087,47,,,
google_281872189215,284,instance_281872189215_236,1,17,500,7,180,MISC,1,295,76,,,
google_326995662958,1066,instance_326995662958_5857,1,14,500,7,90,MISC,2,172,91,,,
google_460275289354,217,instance_460275289354_656,1,11,600,14,190,MISC,2,41,71,,,
google_755369144062,630,instance_755369144062_15447,1,12,500,8,100,MISC,2,138,53,,,
google_25911621841,672,instance_25911621841_3907,1,10,500,7,170,MISC,1,98,74,,,
google_460275289354,217,instance_460275289354_663,1,13,600,11,100,MISC,2,113,61,,,
google_755686677250,621,instance_755686677250_8695,1,9,500,7,80,MISC,2,513,39,,,
google_116646838687,154,instance_116646838687_40,1,15,500,8,80,MISC,1,146,41,,,
google_754423349455,695,instance_754423349455_1056,1,11,500,7,120,MISC,2,98,44,,,
google_260697606809,10,instance_260697606809_123,1,9,500,7,180,MISC,1,142,16,,,
google_798583577301,505,instance_798583577301_440,1,7,500,7,90,MISC,0,52,95,,,
google_823800290622,1061,instance_823800290622_1953,1,8,500,26,90,MISC,2,162,27,,,
google_788034524199,234,instance_788034524199_1495,1,13,500,9,90,MISC,3,384,34,,,
google_25911621841,672,instance_25911621841_2423,1,9,500,7,170,MISC,1,162,63,,,
google_234373483119,603,instance_234373483119_478,1,5,700,7,90,MISC,2,291,66,,,
google_799906496464,544,instance_799906496464_1305,1,9,500,7,130,MISC,1,310,81,,,
google_358931119334,646,instance_358931119334_861,1,9,500,7,190,MISC,1,140,54,,,
google_773871037092,191,instance_773871037092_19380,1,8,500,7,120,MISC,1,239,86,,,
google_122697038507,835,instance_122697038507_5012,1,9,500,7,170,MISC,0,421,31,,,
google_236368116431,966,instance_236368116431_935,1,14,500,7,140,MISC,1,104,30,,,
google_236368116431,966,instance_236368116431_11887,1,15,500,7,60,MISC,1,90,66,,,
google_14423004927,850,instance_14423004927_969,1,20,500,7,110,MISC,0,58,33,,,
google_755686677250,621,instance_755686677250_2360,1,7,500,7,60,MISC,2,341,73,,,
google_796037227562,361,instance_796037227562_23690,1,9,500,7,60,MISC,2,321,56,,,
google_755686677250,621,instance_755686677250_5233,1,6,500,7,160,MISC,0,93,71,,,
google_281737345673,285,instance_281737345673_624,1,13,700,7,120,MISC,0,49,78,,,
google_299950268040,66,instance_299950268040_5430,1,4,500,7,200,MISC,1,51,50,,,
google_497733596373,853,instance_497733596373_746,1,8,600,10,90,MISC,5,1012,94,,,
google_236368116431,966,instance_236368116431_10521,1,12,500,7,150,MISC,2,320,80,,,
google_348547149798,553,instance_348547149798_1278,1,9,600,7,60,MISC,3,430,15,,,
google_243453022755,1144,instance_243453022755_785,1,12,500,7,80,MISC,1,94,24,,,
google_382938982043,440,instance_382938982043_112,1,13,500,7,70,MISC,3,631,71,,,
google_67285021809,1115,instance_67285021809_521,1,17,600,8,200,MISC,2,128,21,,,
google_36376033673,69,instance_36376033673_4946,1,10,600,8,110,MISC,4,778,12,,,
google_91792851899,660,instance_91792851899_1260,1,8,700,8,200,MISC,3,131,18,,,
google_234148743027,563,instance_234148743027_314,1,12,700,7,100,MISC,1,97,75,,,
google_230863557562,677,instance_230863557562_172,1,6,600,9,140,MISC,1,116,93,,,
google_234110004511,856,instance_234110004511_617,1,5,500,7,130,MISC,1,434,35,,,
google_299950261447,49,instance_299950261447_3029,1,10,600,7,60,MISC,1,114,40,,,
google_784488673642,576,instance_784488673642_19098,1,8,500,8,200,MISC,1,235,25,,,
google_18318379111,15,instance_18318379111_111,1,4,500,7,40,MISC,2,178,20,,,
google_751510677348,229,instance_751510677348_12516,1,14,500,7,170,MISC,3,383,73,,,
google_755686677250,621,instance_755686677250_8345,1,16,500,7,130,MISC,0,53,35,,,
google_360399818442,223,instance_360399818442_133,1,7,500,8,150,MISC,2,236,77,,,
google_793077145663,408,instance_793077145663_4369,1,12,500,8,70,MISC,2,335,25,,,
google_39516997747,699,instance_39516997747_186,1,22,500,7,130,MISC,3,111,82,,,
google_821093596435,986,instance_821093596435_382,1,8,600,7,50,MISC,1,102,13,,,
google_379491243491,194,instance_379491243491_1665,1,14,500,7,60,MISC,2,102,30,,,
google_236368116431,966,instance_236368116431_15834,1,7,500,7,90,MISC,0,94,82,,,
google_96110849886,720,instance_96110849886_3117,1,19,600,8,200,MISC,2,167,16,,,
google_315267875638,83,instance_315267875638_27061,1,3,500,7,130,MISC,1,121,46,,,
google_348547149798,553,instance_348547149798_1405,1,9,600,7,180,MISC,2,182,22,,,
google_796037227562,361,instance_796037227562_2512,1,21,500,7,120,MISC,2,309,29,,,
google_799906496464,544,instance_799906496464_1493,1,13,500,7,170,MISC,1,157,83,,,
google_63256601506,892,instance_63256601506_66,1,8,600,11,60,MISC,2,182,17,,,
google_39516992187,36,instance_39516992187_4869,1,16,500,7,180,MISC,1,90,72,,,
google_275444479605,76,instance_275444479605_848,1,18,500,7,130,MISC,4,170,41,,,
google_368969043652,1011,instance_368969043652_2720,1,11,500,8,90,MISC,2,78,24,,,
google_368969043652,1011,instance_368969043652_814,1,7,500,8,110,MISC,1,99,25,,,
google_346556401280,303,instance_346556401280_868,1,8,700,8,40,MISC,2,194,96,,,
google_25911627449,175,instance_25911627449_4922,1,20,500,7,100,MISC,0,286,27,,,
google_299950282965,34,instance_299950282965_3033,1,7,500,7,40,MISC,0,22,65,,,
google_4578802523,413,instance_4578802523_509,1,9,500,7,70,MISC,1,59,17,,,
google_276591423103,13,instance_276591423103_610,1,7,500,7,90,MISC,0,218,12,,,
google_384929736739,641,instance_384929736739_2165,1,6,500,8,150,MISC,1,107,92,,,
google_758123505607,750,instance_758123505607_2749,1,11,500,7,50,MISC,0,658,40,,,
google_784245858759,126,instance_784245858759_2551,1,10,500,9,190,MISC,0,102,47,,,
google_499505955293,1016,instance_499505955293_5291,1,5,500,7,110,MISC,0,26,79,,,
google_773871037092,191,instance_773871037092_6932,1,7,500,7,120,MISC,1,193,56,,,
google_800300742894,704,instance_800300742894_36266,1,5,500,7,150,MISC,2,110,40,,,
google_4741149103,966,instance_4741149103_6072,1,5,500,7,90,MISC,1,100,48,,,
google_157857385389,678,instance_157857385389_2534,1,7,700,18,180,MISC,1,106,84,,,
google_710255342622,423,instance_710255342622_3969,1,15,500,7,90,MISC,2,398,41,,,
google_4578802523,413,instance_4578802523_843,1,4,500,8,170,MISC,2,204,16,,,
google_737327470532,118,instance_737327470532_16288,1,9,500,8,190,MISC,1,49,49,,,
google_755686677250,621,instance_755686677250_9220,1,12,500,7,190,MISC,1,219,56,,,
google_784488673642,576,instance_784488673642_15634,1,15,500,8,200,MISC,1,496,91,,,
google_458310093218,119,instance_458310093218_5443,1,14,500,7,150,MISC,1,86,73,,,
google_261561462597,955,instance_261561462597_104,1,22,600,10,150,MISC,1,81,78,,,
google_218059363361,78,instance_218059363361_211,1,8,1000,11,160,MISC,1,625,6,,,
google_25911621841,672,instance_25911621841_4046,1,3,500,7,120,MISC,1,76,46,,,
google_370794992766,1141,instance_370794992766_64908,1,5,500,7,160,MISC,0,227,75,,,
google_308411613220,175,instance_308411613220_534,1,6,500,7,160,MISC,3,951,61,,,
google_128073966478,49,instance_128073966478_5255,1,21,500,7,40,MISC,1,114,63,,,
google_116646838687,983,instance_116646838687_17,1,12,500,8,160,MISC,2,653,24,,,
google_774720011087,142,instance_774720011087_1138,1,16,600,7,120,MISC,1,180,17,,,
google_743847316475,202,instance_743847316475_1893,1,22,500,7,40,MISC,2,334,37,,,
google_359738451006,832,instance_359738451006_19356,1,17,500,7,90,MISC,4,613,89,,,
google_285720586621,592,instance_285720586621_3796,1,10,500,8,200,MISC,1,70,87,,,
google_294544747384,778,instance_294544747384_6703,1,18,500,7,170,MISC,3,925,49,,,
google_220585858647,762,instance_220585858647_463,1,10,500,7,180,MISC,2,154,20,,,
google_358931119334,646,instance_358931119334_484,1,6,500,7,60,MISC,1,147,62,,,
google_14423004927,850,instance_14423004927_2232,1,12,500,7,60,MISC,2,109,86,,,
google_308136397922,92,instance_308136397922_76,1,19,700,8,160,MISC,1,119,50,,,
google_6315539196,757,instance_6315539196_146,1,15,600,7,150,MISC,5,1271,50,,,
google_358931119334,646,instance_358931119334_991,1,10,500,7,90,MISC,1,353,39,,,
google_5448183242,515,instance_5448183242_202,1,17,500,7,40,MISC,0,208,76,,,
google_221495509609,810,instance_221495509609_1353,1,11,500,7,90,MISC,2,103,15,,,
google_128073966478,49,instance_128073966478_1848,1,14,500,7,70,MISC,3,220,76,,,
google_332929855732,73,instance_332929855732_173,1,9,700,8,140,MISC,0,191,31,,,
google_821093596435,986,instance_821093596435_544,1,8,600,7,50,MISC,3,262,20,,,
google_755686677250,621,instance_755686677250_2979,1,9,500,7,120,MISC,0,174,80,,,
google_796037227562,361,instance_796037227562_19049,1,18,500,7,100,MISC,2,163,45,,,
google_122697038507,835,instance_122697038507_812,1,22,500,7,150,MISC,2,269,29,,,
google_300849357479,177,instance_300849357479_36,1,8,600,7,80,MISC,4,286,8,,,
google_315268936181,213,instance_315268936181_780,1,7,500,7,140,MISC,1,125,39,,,
google_819601137661,953,instance_819601137661_276,1,6,600,7,160,MISC,1,205,24,,,
google_710255342622,423,instance_710255342622_4430,1,15,500,7,140,MISC,2,125,64,,,
google_383161776481,461,instance_383161776481_555,1,11,500,7,60,MISC,1,93,34,,,
google_314894065526,583,instance_314894065526_23473,1,12,500,7,40,MISC,0,73,41,,,
google_798929580910,535,instance_798929580910_2440,1,5,500,7,140,MISC,0,194,12,,,
google_382097962345,361,instance_382097962345_696,1,6,500,7,170,MISC,3,893,12,,,
google_261379492804,604,instance_261379492804_28,1,19,500,7,160,MISC,2,236,6,,,
google_276591425608,47,instance_276591425608_135,1,12,600,7,90,MISC,1,221,22,,,
google_478343152042,470,instance_478343152042_1338,1,8,600,7,170,MISC,0,73,13,,,
google_500165328876,1041,instance_500165328876_68,1,8,600,8,40,MISC,3,520,47,,,
google_753764804451,147,instance_753764804451_64,1,8,400,7,130,MISC,1,242,74,,,
google_460016548579,189,instance_460016548579_1940,1,6,600,7,170,MISC,1,104,45,,,
google_382097962345,361,instance_382097962345_625,1,5,500,7,110,MISC,0,92,23,,,
google_793077145663,298,instance_793077145663_13230,1,14,500,8,170,MISC,1,414,27,,,
google_276842727140,269,instance_276842727140_882,1,8,500,7,190,MISC,0,179,13,,,
google_731638447469,571,instance_731638447469_107,1,10,600,7,60,MISC,1,102,14,,,
google_128073966478,49,instance_128073966478_34,1,12,500,7,180,MISC,2,1222,63,,,
google_14423004927,1091,instance_14423004927_519,1,9,500,7,160,MISC,3,326,92,,,
google_799886065998,781,instance_799886065998_837,1,11,600,7,110,MISC,2,296,17,,,
google_11501329772,244,instance_11501329772_3317,1,17,500,7,60,MISC,2,217,12,,,
google_346556401280,303,instance_346556401280_3479,1,8,700,8,190,MISC,1,22,75,,,
google_460016548579,189,instance_460016548579_1903,1,16,600,7,90,MISC,2,428,64,,,
google_285748622961,727,instance_285748622961_4199,1,8,500,7,70,MISC,2,473,85,,,
google_221194003087,284,instance_221194003087_582,1,7,500,9,110,MISC,1,130,65,,,
google_221495509609,406,instance_221495509609_1565,1,6,600,7,70,MISC,3,400,21,,,
google_815322757780,978,instance_815322757780_2654,1,14,500,7,200,MISC,3,200,65,,,
google_139551902386,944,instance_139551902386_276,1,10,500,7,70,MISC,2,97,6,,,
google_394549186960,896,instance_394549186960_1095,1,15,500,7,190,MISC,2,454,38,,,
google_802251138576,673,instance_802251138576_18,1,7,500,7,160,MISC,2,316,65,,,
google_769360042539,50,instance_769360042539_2250,1,12,500,7,120,MISC,1,93,21,,,
google_492003339991,270,instance_492003339991_64,1,4,600,8,160,MISC,0,82,16,,,
google_742309193032,141,instance_742309193032_7954,1,8,600,7,170,MISC,2,77,73,,,
